_01_category,_02_state,_03_branch_name,_04_address,_07_google_map_url,_08_bank_data_url,_09_bank_type,_11_mother_bank_name,
Local Bank,Selangor,KLANG,"Wisma Meru, No. 1, Lintang Pekan Baru, Off Jalan Meru, 41050 Klang, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Bank+-+Trade+Finance/@3.0647406,101.4520743,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc536dec63a9c7:0x3e8ebbee3a14f5b6!8m2!3d3.0647406!4d101.4520743!16s%2Fg%2F1tp1w9wx?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Priority Banking Centre,Hong Leong Bank,
Local Bank,Selangor,BANDAR PUTERI PUCHONG,"No. 2, Jalan Puteri 2/4, Bandar Puteri, 47100 Puchong, Selangor Darul Ehsan.","https://www.google.com/maps/place/2,+Jalan+Puteri+2%2F4,+Bandar+Puteri,+47100+Puchong,+Selangor,+Malaysia/@3.021825,101.6151158,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb3588608b5bb:0x5fc5d05b3f41e825!8m2!3d3.021825!4d101.6151158!16s%2Fg%2F11sk8n7z61?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Priority Banking Centre,Hong Leong Bank,
Local Bank,Selangor,"DATARAN SUNWAY, SELANGOR","No. 2, Jalan PJU 5/8, Dataran Sunway, Kota Damansara, 47810 Petaling Jaya, Selangor Darul Ehsan.","https://www.google.com/maps/place/2,+Jalan+PJU+5%2F8,+Dataran+Sunway,+47810+Petaling+Jaya,+Selangor,+Malaysia/@3.150128,101.592596,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4ee087430539:0xa4e3b14dfdcae602!8m2!3d3.150128!4d101.592596!16s%2Fg%2F11csp3jlyr?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Priority Banking Centre,Hong Leong Bank,
Local Bank,Selangor,"JALAN KAPAR, KLANG","26-32, Jalan Kapar, 41400 Klang, Selangor Darul Ehsan.","https://www.google.com/maps/place/No.+26,+32,+Jalan+Kapar,+Kawasan+18,+41400+Klang,+Selangor,+Malaysia/@3.0510706,101.4481686,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc5343803060d1:0x4368120b8ff488f0!8m2!3d3.0510706!4d101.4481686!16s%2Fg%2F11nnl032q6?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Priority Banking Centre,Hong Leong Bank,
Local Bank,Selangor,Sunway Pyramid,"LG One & 1st Floor. No. 3, PJS 11/5, Bandar Sunway, 46150 Petaling Jaya.","https://www.google.com/maps/place/3,+Jalan+PJS+11%2F5,+Bandar+Sunway,+47500+Petaling+Jaya,+Selangor,+Malaysia/@3.0655269,101.6017492,17z/data=!3m1!4b1!4m9!1m2!2m1!1sLG+One+%26+1st+Floor.+No.+3,+PJS+11%2F5,+Bandar+Sunway,+46150+Petaling+Jaya.!3m5!1s0x31cc4c8faba32de3:0x87029d77373fdcf2!8m2!3d3.0655269!4d101.6017492!15sCkhMRyBPbmUgJiAxc3QgRmxvb3IuIE5vLiAzLCBQSlMgMTEvNSwgQmFuZGFyIFN1bndheSwgNDYxNTAgUGV0YWxpbmcgSmF5YS6SARBnZW9jb2RlZF9hZGRyZXNz4AEA?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,ATM,Hong Leong Bank,
Local Bank,Selangor,Shell Damansara,"SH Damansara Jaya, Zarahim Enterprise, No 1, Jalan SS23/8, Damansara Jaya, 47400 Petaling Jaya, Selangor",,https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,ATM,Hong Leong Bank,
Local Bank,Selangor,Top Glove,"Top Glove new hostel at Zone 8, Lot 4956 Jalan Teratai/KU8, Kawasan Perindustrian Meru Timur, 41050 Klang,  Selangor.",,https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,ATM,Hong Leong Bank,
Local Bank,Selangor,Star Avenue Lifestyle Mall,"No. 3, Jalan Zuhal U5/177, Bandar Pinggiran Subang, 40150 Shah Alam, Selangor","https://www.google.com/maps/place/3,+Jln+Zuhal+U5%2F177,+Subang+2,+40150+Shah+Alam,+Selangor,+Malaysia/@3.1583386,101.5524047,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4fb6a6796ceb:0x7f6a1333d25fe00b!8m2!3d3.1583386!4d101.5524047!16s%2Fg%2F11c21_cy0j?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,ATM,Hong Leong Bank,
Local Bank,Selangor,Hong Leong Yamaha Motor Sdn Bhd,"Hong Leong Yamaha Motor Sdn Bhd, Lot 57, Persiaran Bukit Rahman Putra 3, Sungai Buloh, 47000, Sungai Buloh, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Yamaha+Motor+Sdn.+Bhd./@3.2295381,101.5603684,16z/data=!4m10!1m2!2m1!1sHong+Leong+Yamaha+Motor+Sdn+Bhd,+Lot+57,+Persiaran+Bukit+Rahman+Putra+3,+Sungai+Buloh,+47000,+Sungai+Buloh,+Selangor+Darul+Ehsan!3m6!1s0x31cc451d6e85537f:0x3c0807160890f969!8m2!3d3.2295381!4d101.5647458!15sCoABSG9uZyBMZW9uZyBZYW1haGEgTW90b3IgU2RuIEJoZCwgTG90IDU3LCBQZXJzaWFyYW4gQnVraXQgUmFobWFuIFB1dHJhIDMsIFN1bmdhaSBCdWxvaCwgNDcwMDAsIFN1bmdhaSBCdWxvaCwgU2VsYW5nb3IgRGFydWwgRWhzYW4iA4gBAVp8Inpob25nIGxlb25nIHlhbWFoYSBtb3RvciBzZG4gYmhkIGxvdCA1NyBwZXJzaWFyYW4gYnVraXQgcmFobWFuIHB1dHJhIDMgc3VuZ2FpIGJ1bG9oIDQ3MDAwIHN1bmdhaSBidWxvaCBzZWxhbmdvciBkYXJ1bCBlaHNhbpIBDG1hbnVmYWN0dXJlcpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSblgwbHlRWGxSUlJBQuABAA!16s%2Fg%2F1ths6vrk?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,ATM,Hong Leong Bank,
Local Bank,Selangor,Tropicana Golf & Country Resort,"Tropicana Golf & Country Resort, Jalan Kelab Tropicana, 47410 Petaling Jaya, Selangor Darul Ehsan","https://www.google.com/maps/place/Tropicana+Golf+%26+Country+Resort/@3.1298925,101.5841925,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4eed8252514b:0xbe12546587ac9f3c!8m2!3d3.1298925!4d101.5841925!16s%2Fg%2F1tl7l6nr?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,ATM,Hong Leong Bank,
Local Bank,Selangor,MyNews Empire Damansara,"myNews, No. G09, Heritage Lane Empire Damansara, Jalan PJU 8/8A, Damansara Perdana, Selangor.","https://www.google.com/maps/place/myNEWS+(Maru+Kafe)+@+Empire+Damansara+(G+Floor)/@3.1666269,101.6097918,17z/data=!4m10!1m2!2m1!1smyNews,+No.+G09,+Heritage+Lane+Empire+Damansara,+Jalan+PJU+8%2F8A,+Damansara+Perdana,+Selangor.!3m6!1s0x31cc4f1fb57c5257:0xbca4b19a46255641!8m2!3d3.1666269!4d101.6119805!15sCl1teU5ld3MsIE5vLiBHMDksIEhlcml0YWdlIExhbmUgRW1waXJlIERhbWFuc2FyYSwgSmFsYW4gUEpVIDgvOEEsIERhbWFuc2FyYSBQZXJkYW5hLCBTZWxhbmdvci4iA4gBAVpYIlZteW5ld3Mgbm8gZzA5IGhlcml0YWdlIGxhbmUgZW1waXJlIGRhbWFuc2FyYSBqYWxhbiBwanUgOCA4YSBkYW1hbnNhcmEgcGVyZGFuYSBzZWxhbmdvcpIBEWNvbnZlbmllbmNlX3N0b3Jl4AEA!16s%2Fg%2F11r6brk2hd?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,ATM,Hong Leong Bank,
Local Bank,Selangor,MyNews Tropicana Avenue,Lot 23a Tropicana Avenue 1 Persiaran Tropicana 47410 Petaling Jaya SELANGOR,"https://www.google.com/maps/place/1,+23,+Persiaran+Tropicana,+Tropicana,+47410+Petaling+Jaya,+Selangor,+Malaysia/@3.1303032,101.5942728,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc4ebe3520c029:0xd64cbb4fd689548f!8m2!3d3.1303032!4d101.5942728?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,ATM,Hong Leong Bank,
Local Bank,Selangor,MyNews Centrestage,"G-03, Ground Floor Pj Centrestage No.1, Jalan 13/1, Seksyen 13 46200 Petaling Jaya SELANGOR","https://www.google.com/maps/place/Centrestage+Petaling+Jaya/@3.1117289,101.6392304,17z/data=!3m1!4b1!4m9!3m8!1s0x31cc4bdfe633b743:0x526ec965478df4bc!5m2!4m1!1i2!8m2!3d3.1117289!4d101.6392304!16s%2Fg%2F11b6gkkn9b?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,ATM,Hong Leong Bank,
Local Bank,Selangor,MyNews HQ,"3 Jalan Teknologi 3/1, Taman Sains Selangor 1, Seksyen 3, PJU 5, Kota Damansara 47810 Petaling Jaya SELANGOR","https://www.google.com/maps/place/Jalan+Teknologi+3%2F1,+Taman+Sains+Selangor,+47810+Petaling+Jaya,+Selangor,+Malaysia/@3.1618517,101.5723377,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4f07ba6264db:0x35049a81d2720711!8m2!3d3.1618517!4d101.5723377!16s%2Fg%2F1q5bkw1wj?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,ATM,Hong Leong Bank,
Local Bank,Selangor,PKT Logistics Group Hub Shah Alam,No. 1 The Ship Logistics Hub 40460 Shah Alam SELANGOR,"https://www.google.com/maps/place/Kopi+Satu+-+One+Logistics+Hub/@2.9883034,101.5044873,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdadd6a1e5363d:0x998356daf5ab0c76!8m2!3d2.9883034!4d101.5044873!16s%2Fg%2F11fht04dqr?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,ATM,Hong Leong Bank,
Local Bank,Selangor,1 Utama Shopping,"GK5 GF,Bdr Utama City Ctr 1 Prsiaran Bandar Utama 47800 Bandar Utama SELANGOR","https://www.google.com/maps/place/Bandar+Utama+City+Corporation+Sdn+Bhd/@3.1449399,101.6164761,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc492d2f23c7c3:0x4cbab527564d392!8m2!3d3.1449399!4d101.6164761!16s%2Fg%2F1tdw5kdj?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,ATM,Hong Leong Bank,
Local Bank,Selangor,Aman Suria Damansara,"J-G-23 & J-G-25, Block J
Jalan PJU 1/43, PJU1
Aman Suria Damansara
47301 Petaling Jaya
Selangor","https://www.google.com/maps/place/Jalan+PJU+1%2F43,+Aman+Suria,+47301+Petaling+Jaya,+Selangor,+Malaysia/@3.1216936,101.5949192,17z/data=!3m1!4b1!4m10!1m2!2m1!1s%22J-G-23+%26+J-G-25,+Block+J+Jalan+PJU+1%2F43,+PJU1+Aman+Suria+Damansara+47301+Petaling+Jaya+Selangor%22!3m6!1s0x31cc4ea2e917daa7:0x8404b17a7f89d1d1!8m2!3d3.1216936!4d101.5949192!15sCmEiSi1HLTIzICYgSi1HLTI1LCBCbG9jayBKIEphbGFuIFBKVSAxLzQzLCBQSlUxIEFtYW4gU3VyaWEgRGFtYW5zYXJhIDQ3MzAxIFBldGFsaW5nIEpheWEgU2VsYW5nb3IikgEFcm91dGXgAQA!16s%2Fg%2F1tdggrx5?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Balakong,"45 Jalan Sungai Besi Indah 1/21
Taman Sungai Besi Indah
43300 Seri Kembangan
Selangor",,https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Bandar Bukit Tinggi,"56 Lorong Batu Nilam 4B
Bandar Bukit Tinggi
41200 Klang
Selangor","https://www.google.com/maps/place/56,+Lorong+Batu+Nilam+4b,+Bandar+Bukit+Tinggi+1,+41200+Klang,+Selangor,+Malaysia/@3.0071634,101.4362348,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdac9d2c289091:0x6e6481b4ddd6eda0!8m2!3d3.0071634!4d101.4362348!16s%2Fg%2F11d_yr1bhv?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Bandar Puteri Puchong,"11 & 13 Jalan Puteri 2/1
Bandar Puteri Puchong
47100 Puchong
Selangor","https://www.google.com/maps/place/11,+Jalan+Puteri+2%2F1,+Bandar+Puteri,+47100+Puchong,+Selangor,+Malaysia/@3.0246043,101.6160298,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb4a800ead181:0x30a53f4f6f8c2b4!8m2!3d3.0246043!4d101.6160298!16s%2Fg%2F11sgbkln6w?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,"CP Tower, Petaling Jaya","Unit 1-2, Right Wing
Level 1, CP Tower
11 Jalan 16/11
Off Jalan Damansara
46350 Petaling Jaya
Selangor","https://www.google.com/maps/place/Level+1,+Cp+Tower,+11,+Jalan+16%2F11,+Seksyen+16,+46350+Petaling+Jaya,+Selangor,+Malaysia/@3.1271555,101.6443954,17z/data=!3m1!4b1!4m9!1m2!2m1!1s%22Unit+1-2,+Right+Wing+Level+1,+CP+Tower+11+Jalan+16%2F11+Off+Jalan+Damansara+46350+Petaling+Jaya+Selangor%22!3m5!1s0x31cc496eab7f4655:0x2cba6b2a680e3c44!8m2!3d3.1271555!4d101.6443954!15sCmgiVW5pdCAxLTIsIFJpZ2h0IFdpbmcgTGV2ZWwgMSwgQ1AgVG93ZXIgMTEgSmFsYW4gMTYvMTEgT2ZmIEphbGFuIERhbWFuc2FyYSA0NjM1MCBQZXRhbGluZyBKYXlhIFNlbGFuZ29yIpIBEGNvbXBvdW5kX3NlY3Rpb27gAQA?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Damansara Uptown,"Unit 102 & 103, Level 1
Uptown 2
2 Jalan SS21/37
Damansara Uptown
47400 Petaling Jaya
Selangor","https://www.google.com/maps/place/Alliance+Bank/@3.1369201,101.6230775,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4937d0c915df:0xdf92044d11a7fc1b!8m2!3d3.1369201!4d101.6230775!16s%2Fg%2F1v7pvzmw?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Kajang,"Lot 4 & 5, Jalan Jeloh 3
Off Jalan Bukit
43000 Kajang
Selangor","https://www.google.com/maps/place/Bank+Rakyat+Kajang/@2.9912221,101.7567514,13z/data=!4m10!1m2!2m1!1s%22Lot+4+%26+5,+Jalan+Jeloh+3+Off+Jalan+Bukit+43000+Kajang+Selangor%22!3m6!1s0x31cdcb81f32b08f7:0xd896cd75aad419dd!8m2!3d2.9912221!4d101.7917703!15sCkAiTG90IDQgJiA1LCBKYWxhbiBKZWxvaCAzIE9mZiBKYWxhbiBCdWtpdCA0MzAwMCBLYWphbmcgU2VsYW5nb3IikgEEYmFua-ABAA!16s%2Fg%2F1hc1ylq70?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Klang,"Ground Floor
1 Lorong Kasawari 4B
Taman Eng Ann
41150 Klang
Selangor","https://www.google.com/maps/place/1,+Lorong+Kasawari+4b,+Taman+Eng+Ann,+41150+Klang,+Selangor,+Malaysia/@3.0579666,101.4598699,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc5315ab878725:0x30f0eea0dd1fb2b4!8m2!3d3.0579666!4d101.4598699!16s%2Fg%2F11ckqm6gdg?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Kota Damansara,"7-G & 9-G, Jalan PJU 5/20
Pusat Perdagangan Kota Damansara
PJU5 Kota Damansara
47810 Petaling Jaya
Selangor","https://www.google.com/maps/place/7m,+Jalan+PJU+5%2F20,+The+Strand,+47810+Petaling+Jaya,+Selangor,+Malaysia/@3.1540694,101.5921935,17z/data=!3m1!4b1!4m10!1m2!2m1!1s%227-G+%26+9-G,+Jalan+PJU+5%2F20+Pusat+Perdagangan+Kota+Damansara+PJU5+Kota+Damansara+47810+Petaling+Jaya+Selangor%22!3m6!1s0x31cc4f1f92451d9d:0xb95e34ad0e214506!8m2!3d3.1540694!4d101.5921935!15sCm0iNy1HICYgOS1HLCBKYWxhbiBQSlUgNS8yMCBQdXNhdCBQZXJkYWdhbmdhbiBLb3RhIERhbWFuc2FyYSBQSlU1IEtvdGEgRGFtYW5zYXJhIDQ3ODEwIFBldGFsaW5nIEpheWEgU2VsYW5nb3IikgEQZ2VvY29kZWRfYWRkcmVzc-ABAA!16s%2Fg%2F11j4nbs6_b?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Pandan Indah,"Ground & Mezzanine Floor
11 & 13 Jalan Pandan Indah 4/34
Pandan Indah
55100 Kuala Lumpur","https://www.google.com/maps/place/Alliance+Bank/@3.1310169,101.7539771,17z/data=!4m10!1m2!2m1!1s%22Ground+%26+Mezzanine+Floor+11+%26+13+Jalan+Pandan+Indah+4%2F34+Pandan+Indah+55100+Kuala+Lumpur%22!3m6!1s0x31cc36f57678b24f:0x48cd640e75680105!8m2!3d3.1336019!4d101.753506!15sCloiR3JvdW5kICYgTWV6emFuaW5lIEZsb29yIDExICYgMTMgSmFsYW4gUGFuZGFuIEluZGFoIDQvMzQgUGFuZGFuIEluZGFoIDU1MTAwIEt1YWxhIEx1bXB1ciKSAQRiYW5r4AEA!16s%2Fg%2F1tqt74vj?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Puchong Jaya,"11 Jalan Kenari 5
Bandar Puchong Jaya
47100 Puchong Jaya
Selangor","https://www.google.com/maps/place/11,+Jalan+Kenari+5,+Bandar+Puchong+Jaya,+47100+Puchong,+Selangor,+Malaysia/@3.0475717,101.6216539,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4b5bded8d4df:0xe982843b7bbcca48!8m2!3d3.0475717!4d101.6216539!16s%2Fg%2F11c5gdxk3d?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Rawang,"71 Jalan Bandar Rawang 2
Bandar Baru Rawang
48000 Rawang
Selangor","https://www.google.com/maps/place/71,+Jalan+Bandar+Rawang+2,+Pusat+Bandar+Rawang,+48000+Rawang,+Selangor,+Malaysia/@3.324416,101.577969,17z/data=!3m1!4b1!4m10!1m2!2m1!1s%2271+Jalan+Bandar+Rawang+2+Bandar+Baru+Rawang+48000+Rawang+Selangor%22!3m6!1s0x31cc425b9717f021:0x3a455f79cea4ef84!8m2!3d3.324416!4d101.577969!15sCkMiNzEgSmFsYW4gQmFuZGFyIFJhd2FuZyAyIEJhbmRhciBCYXJ1IFJhd2FuZyA0ODAwMCBSYXdhbmcgU2VsYW5nb3IikgEQZ2VvY29kZWRfYWRkcmVzc-ABAA!16s%2Fg%2F11c2c5y9m6?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Seri Kembangan,"31-1 & 31-2 Jalan Serdang Perdana
2/1
Taman Serdang Perdana
43300 Seri Kembangan
Selangor","https://www.google.com/maps/place/Alliance+Bank/@3.0314637,101.7085555,17z/data=!3m2!4b1!5s0x31cdcaaa5e86ba33:0x919792fa50cbe22a!4m6!3m5!1s0x31cdcaa9663472d3:0x3780d8d21e017dcf!8m2!3d3.0314637!4d101.7085555!16s%2Fg%2F1v9l882j?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Shah Alam,"Ground & 1st Floor
2 Jalan Murni 25/61
Taman Sri Muda
Seksyen 25
40400 Shah Alam
Selangor","https://www.google.com/maps/place/Alliance+Bank/@3.0323525,101.5354257,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb2ad9b360f05:0x995e6f95141fd24e!8m2!3d3.0323525!4d101.5354257!16s%2Fg%2F1tfkc2n9?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Sri Damansara,"1 Jalan Tembaga SD 5/2A
Bandar Sri Damansara
52100 Kuala Lumpur ","https://www.google.com/maps/place/1,+Jalan+Tembaga+SD+5%2F2a,+Bandar+Sri+Damansara,+52200+Kuala+Lumpur,+Selangor,+Malaysia/@3.20124,101.6198701,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4606222d2129:0x126aff99be268e86!8m2!3d3.20124!4d101.6198701!16s%2Fg%2F11gh4kztjl?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,"SS2, Petaling Jaya","Ground & 1st Floor
55 Jalan SS2/55
47300 Petaling Jaya
Selangor","https://www.google.com/maps/place/Alliance+Bank/@3.20124,101.6198701,12z/data=!4m10!1m2!2m1!1s%22Ground+%26+1st+Floor+55+Jalan+SS2%2F55+47300+Petaling+Jaya+Selangor%22!3m6!1s0x31cc4953f50fd467:0xa174cca72e9bdf9d!8m2!3d3.1180045!4d101.620151!15sCkEiR3JvdW5kICYgMXN0IEZsb29yIDU1IEphbGFuIFNTMi81NSA0NzMwMCBQZXRhbGluZyBKYXlhIFNlbGFuZ29yIpIBBGJhbmvgAQA!16s%2Fg%2F1tf7pn1_?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Subang Jaya,"Wisma Projass
3 Jalan SS15/2A
47500 Subang Jaya
Selangor","https://www.google.com/maps/place/Wisma+Projass,+3,+Jln+SS+15%2F2A,+Ss+15,+47500+Subang+Jaya,+Selangor,+Malaysia/@3.081446,101.5868957,17z/data=!3m1!4b1!4m10!1m2!2m1!1s%22Wisma+Projass+3+Jalan+SS15%2F2A+47500+Subang+Jaya+Selangor%22!3m6!1s0x31cc4c5b78b89423:0x2931dea8cd5212c5!8m2!3d3.081446!4d101.5868957!15sCjoiV2lzbWEgUHJvamFzcyAzIEphbGFuIFNTMTUvMkEgNDc1MDAgU3ViYW5nIEpheWEgU2VsYW5nb3IikgERY29tcG91bmRfYnVpbGRpbmfgAQA!16s%2Fg%2F12hlpbz0s?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,Taman Putra,"43-45 Jalan Bunga Tanjung 6A
Taman Putra
68000 Ampang
Selangor","https://www.google.com/maps/place/43-45,+Jalan+Bunga+Tanjung+6a,+Taman+Putra,+68000+Ampang,+Selangor,+Malaysia/@3.1210899,101.760915,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc368580291d13:0x237b0c51476217b7!8m2!3d3.1210899!4d101.760915!16s%2Fg%2F11q2ndk56_?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Selangor,"USJ, Subang Jaya","Ground & 1st Floor
17, 19 & 21 Jalan USJ 9/5N
47620 UEP Subang Jaya
Selangor","https://www.google.com/maps/place/Alliance/@3.046408,101.5841424,17z/data=!3m1!5s0x31cc4cc5c3883a1d:0x783ef7a7e9ee554b!4m10!1m2!2m1!1s%22Ground+%26+1st+Floor+17,+19+%26+21+Jalan+USJ+9%2F5N+47620+UEP+Subang+Jaya+Selangor%22!3m6!1s0x31cc4cc5c5beb709:0xc667a01c0b8c9d30!8m2!3d3.046408!4d101.5863311!15sCk4iR3JvdW5kICYgMXN0IEZsb29yIDE3LCAxOSAmIDIxIEphbGFuIFVTSiA5LzVOIDQ3NjIwIFVFUCBTdWJhbmcgSmF5YSBTZWxhbmdvciKSAQNhdG3gAQA!16s%2Fg%2F1vp718ns?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/selangorbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,Bangsar,"1 Jalan Telawi 5
Bangsar Baru
59100 Kuala Lumpur","https://www.google.com/maps/place/1,+Jalan+Telawi+5,+Bangsar,+59100+Kuala+Lumpur,+Wilayah+Persekutuan+Kuala+Lumpur,+Malaysia/@3.1327439,101.671222,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc49a297e7bac5:0x476d3f7958c2154e!8m2!3d3.1327439!4d101.671222!16s%2Fg%2F11llswyyn4?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
Local Bank,Kuala Lumpur,Capital Square,"Ground Floor
Menara Multi-Purpose
Capital Square
8 Jalan Munshi Abdullah
50100 Kuala Lumpur","https://www.google.com/maps/place/Capital+Square+Sdn.+Bhd./@3.155257,101.6972083,17z/data=!3m1!5s0x31cc482c40aaf5fd:0x620d0c17e741fe14!4m10!1m2!2m1!1s%22Ground+Floor+Menara+Multi-Purpose+Capital+Square+8+Jalan+Munshi+Abdullah+50100+Kuala+Lumpur%22!3m6!1s0x31cc482c3f289581:0x34b204b499ca7d35!8m2!3d3.155257!4d101.699397!15sCl0iR3JvdW5kIEZsb29yIE1lbmFyYSBNdWx0aS1QdXJwb3NlIENhcGl0YWwgU3F1YXJlIDggSmFsYW4gTXVuc2hpIEFiZHVsbGFoIDUwMTAwIEt1YWxhIEx1bXB1ciKSARtwcm9wZXJ0eV9tYW5hZ2VtZW50X2NvbXBhbnngAQA!16s%2Fg%2F1pzrrb7ww?entry=ttu",https://www.alliancebank.com.my/Alliance/media/Documents/Corporate/Branch-List/Branch-State/klbranches.pdf,Branches,Alliance Bank,
